part_id,Q1.2,Q1.3,Q2.1,Q2.2,Q2.3,Q2.4,Q3.1,Q3.2,Q4.1,Q4.2,Q4.3,Q4.4,Q5.1,Q5.2,Q5.3,Q5.4,Q6.1,Q6.2,Q7.1,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q9.1,Q9.2,Q10.1,Q10.2,Q10.3,Q12.1,Q12.2_1,Q12.3_1,Q12.4_1,Q12.5_1,Q12.6,Q12.7_1,Q12.8_1,Q12.9_1,Q12.10_1,Q13.1,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8,Q13.9,Q14.1_1,Q14.2,Q14.2_TEXT,Q14.3_1,Q14.4,Q14.4_TEXT,Q14.5,Q14.5_TEXT,Q14.6,Q14.7,gender,race,ethnic,educ,daily_meds_n,age,t_duration_min,batch_id,sns1,sns2,sns3,sns4,sns5,sns6,sns7,sns8,sns_total,sns_ability,sns_preference,snumi1,snumi2,snumi3,snumi4,snumi5,snumi6,snumi7,snumi8,snumi_total,ind_sens_verb,ind_sens_gist,ind_spec_verb,ind_spec_gist,ind_conf_verb,ind_conf_gist,emb_sens,emb_spec,emb_conf,ind_sens_all,ind_spec_all,ind_conf_all,all_sens_mean,all_spec_mean,all_conf_mean,total_score_mean,ind_score_mean,emb_score_mean,snumi_cat,total_score_raw
R_2ZPlpc6batGXnmc,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,1,1,1,1,3,3,1,1,1,1,4,4,6,6,1,6,6,1,6,1,6,4,7,4,5,6,4,13,66,2,,5,1,,2,,3,2,female,white,non-hispanic,highschool,5,66,18.2,3,4,4,6,6,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.833333333,0.333333333,high (7-8),6
R_3dGhsmTmvzNJTqU,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,3,2,2,4,1,5,5,2,5,1,6,4,7,4,4,6,7,13,68,1,,11,1,,2,,3,2,male,white,non-hispanic,highschool,11,68,18.55,3,3,2,2,4,5,5,5,5,3.875,2.75,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,high (7-8),8
R_ug265QICElzKkEN,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,5,5,2,6,1,6,4,7,4,5,6,5,13,59,2,,2,1,,2,,6,2,female,white,non-hispanic,bachelors,2,59,12.5,3,5,5,5,5,5,5,5,6,5.125,5,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2Qgpwz633ToMhzF,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,3,3,1,4,5,2,4,1,6,4,7,1,5,6,7,13,60,1,,15,1,,2,,5,2,male,white,non-hispanic,associates,15,60,19.43333333,3,3,4,3,3,4,5,5,4,3.875,3.25,4.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2uWgMlcv5iLzVaQ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,3,5,6,6,1,6,6,2,6,1,6,4,7,4,6,5,4,12,59,1,,0,1,,2,,5,2,male,white,non-hispanic,associates,0,59,13.25,3,3,5,6,6,6,6,5,6,5.375,5,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,0.666666667,0.666666667,1,0.777777778,1,0.333333333,average (4-6),7
R_1mJBw0kWawpavEW,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,3,3,3,1,1,1,1,1,4,6,5,1,2,4,6,4,1,6,4,7,4,5,6,4,13,62,1,,1,1,,2,,7,2,male,white,non-hispanic,masters,1,62,32.61666667,3,1,4,6,5,2,4,1,4,3.375,4,2.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,0.5,1,0.666666667,0.666666667,0.777777778,0.833333333,0.666666667,high (7-8),7
R_ykCd3zprO40NEE9,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,1,2,5,5,1,6,6,1,6,1,6,4,7,4,5,6,4,13,63,2,,3,1,,2,,3,4,female,white,non-hispanic,highschool,3,63,16.28333333,3,1,2,5,5,6,6,6,6,4.625,3.25,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,high (7-8),8
R_3KpziAXG5BGY4S5,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,3,6,1,6,1,6,4,7,4,5,6,7,13,53,2,,3,1,,2,,7,4,female,white,non-hispanic,masters,3,53,23.71666667,3,6,6,6,6,3,6,6,6,5.625,6,5.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2QYYKTmhzaOqUtG,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,5,5,1,6,6,1,6,1,6,4,7,4,4,6,7,13,69,2,,6,1,,2,,6,2,female,white,non-hispanic,bachelors,6,69,16.05,3,4,4,5,5,6,6,6,6,5.25,4.5,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_OweGUzE2WCUcotb,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,3,5,4,1,4,1,6,4,1,6,4,7,4,5,6,7,13,77,2,,2,1,,2,,6,4,female,white,non-hispanic,bachelors,2,77,16.08333333,3,4,3,5,4,4,1,1,4,3.25,4,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_DD0kwZZowREZgl3,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,5,5,1,4,6,6,6,1,6,4,7,1,5,6,7,13,61,1,,5,1,,2,,6,2,male,white,non-hispanic,bachelors,5,61,12.13333333,3,3,5,5,5,4,6,1,6,4.375,4.5,4.25,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3Pt68bG0oCdX0Lg,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,6,6,1,6,1,6,4,7,4,6,6,4,13,61,2,,2,1,,2,,6,2,female,white,non-hispanic,bachelors,2,61,13.38333333,3,4,4,6,6,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3M43SwpOMua1jyg,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,1,3,3,1,1,3,1,4,4,4,4,1,5,6,1,6,1,6,4,7,4,4,5,4,13,65,2,,0,1,,2,,4,3,female,white,non-hispanic,ged/equiv,0,65,10.45,3,4,4,4,4,5,6,6,6,4.875,4,5.75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,1,0,average (4-6),6
R_3IQUIVOCGqiwWvP,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,1,3,3,1,1,1,1,5,5,5,5,1,6,6,2,6,1,6,4,7,4,5,6,5,13,70,1,,0,1,,2,,3,2,male,white,non-hispanic,highschool,0,70,17.95,3,5,5,5,5,6,6,5,6,5.375,5,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,high (7-8),8
R_3G1DZWq2HOrhbdY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,1,2,3,4,1,5,4,1,4,1,6,4,7,4,6,5,6,13,74,1,,6,1,,2,,4,2,male,white,non-hispanic,ged/equiv,6,74,24.3,3,1,2,3,4,5,4,6,4,3.625,2.5,4.75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_30v51aY1vtBQ2sL,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,4,6,6,1,3,6,1,6,1,6,4,7,4,7,6,7,13,65,2,,1,1,,2,,3,4,female,white,non-hispanic,highschool,1,65,19.13333333,3,2,4,6,6,3,6,6,6,4.875,4.5,5.25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_2XdIoWdUFmvhWFS,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,3,4,4,1,3,1,1,4,1,6,4,7,4,5,6,4,13,64,2,,2,1,,2,,4,3,female,white,non-hispanic,ged/equiv,2,64,17.08333333,3,3,3,4,4,3,1,6,4,3.5,3.5,3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3HHX6AgOyQea481,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,6,6,1,4,6,1,6,1,6,4,7,4,5,5,4,13,69,2,,0,1,,2,,4,2,female,white,non-hispanic,ged/equiv,0,69,12.66666667,3,3,5,6,6,4,6,6,6,5.25,5,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,average (4-6),8
R_VLszbP3rqHBqSqd,1,1,1,1,1,1,3,3,1,1,2,2,1,1,2,2,3,3,1,1,3,1,1,3,3,3,1,1,3,1,1,3,1,5,1,4,4,2,4,1,6,4,7,4,5,5,4,13,59,2,,0,2,,3,african american,3,2,female,black/aa,other,highschool,0,59,27,3,1,3,1,5,4,4,5,4,3.375,2.5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0.5,0.5,0.666666667,0.333333333,0.333333333,0.444444444,0.666666667,0,average (4-6),4
R_3hzHY0ge0l9QgWD,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,5,5,1,6,6,1,6,1,6,4,7,4,5,6,5,13,71,1,,5,1,,2,,6,1,male,white,non-hispanic,bachelors,5,71,14.63333333,3,3,5,5,5,6,6,6,6,5.25,4.5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2fHvnjql7uBgv1k,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,4,6,1,2,1,1,6,1,6,4,7,4,6,6,7,13,67,1,,1,1,,2,,5,2,male,white,non-hispanic,associates,1,67,22.51666667,3,4,5,4,6,2,1,6,6,4.25,4.75,3.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1CkeYIntKjFByVr,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,5,3,1,6,4,1,6,1,6,4,7,4,5,6,7,13,63,1,,3,1,,2,,8,2,male,white,non-hispanic,doctoral,3,63,9.666666667,3,4,4,5,3,6,4,6,6,4.75,4,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2sZtUmGOEvZE1xW,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,6,6,1,6,1,6,4,7,4,5,6,6,13,61,1,,3,4,,2,,6,2,male,asian,non-hispanic,bachelors,3,61,16.7,3,4,4,6,6,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_yQ4ec5xUBnYiK09,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,6,1,5,5,2,5,1,6,4,7,4,5,6,7,13,61,1,,0,1,,2,,4,1,male,white,non-hispanic,ged/equiv,0,61,14.4,3,5,5,5,6,5,5,5,5,5.125,5.25,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1ONqDn3BNtBhd5T,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,6,3,1,6,1,6,4,7,4,7,6,7,13,73,2,,1,1,,2,,7,1,female,white,non-hispanic,masters,1,73,18.18333333,3,5,5,5,5,6,3,6,6,5.125,5,5.25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_stHOHHG4J0bJPgt,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,5,6,1,5,6,1,6,1,6,4,7,4,5,6,7,13,61,2,,0,1,,2,,5,2,female,white,non-hispanic,associates,0,61,9.783333333,3,4,4,5,6,5,6,6,6,5.25,4.75,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2whQocEGTYKOoos,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,1,3,3,1,1,1,1,5,5,6,6,1,4,5,2,5,1,6,4,7,4,5,6,7,13,61,2,,5,1,,2,,6,2,female,white,non-hispanic,bachelors,5,61,21.21666667,3,5,5,6,6,4,5,5,5,5.125,5.5,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,0.666666667,1,0.888888889,1,0.666666667,high (7-8),8
R_2VvAKjAupmM2uPT,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,6,6,6,6,1,5,6,1,6,1,6,4,7,4,5,6,4,13,61,2,,2,1,,2,,3,2,female,white,non-hispanic,highschool,2,61,17.03333333,3,6,6,6,6,5,6,6,6,5.875,6,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,high (7-8),8
R_27e9gpsfBc428VY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,4,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,5,6,6,6,1,6,4,7,4,5,6,7,13,68,2,,2,1,,2,,3,2,female,white,non-hispanic,highschool,2,68,21.65,3,5,5,6,6,5,6,1,6,5,5.5,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_31pDxn8vbCcGv6J,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,4,3,1,4,5,2,5,1,6,4,7,4,5,6,4,13,61,2,,3,1,,2,,5,2,female,white,non-hispanic,associates,3,61,15.31666667,3,2,3,4,3,4,5,5,5,3.875,3,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3EnlTAvEzEy9xuW,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,4,6,3,1,5,5,1,6,1,6,4,7,4,5,6,4,13,63,2,,2,1,,2,,5,2,female,white,non-hispanic,associates,2,63,11.16666667,3,5,4,6,3,5,5,6,6,5,4.5,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_AhYWaq6A5UyWJkR,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,5,6,6,1,2,6,1,6,1,6,4,7,4,4,6,4,13,62,2,,2,1,,2,,5,2,female,white,non-hispanic,associates,2,62,15.71666667,3,6,5,6,6,2,6,6,6,5.375,5.75,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1F4K7x8wZJ6FC6f,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,5,6,1,6,6,1,6,1,6,4,7,4,5,6,7,13,61,1,,1,1,,2,,5,2,male,white,non-hispanic,associates,1,61,24.76666667,3,4,5,5,6,6,6,6,6,5.5,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3NVaPk2tGnneMFu,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,5,6,1,5,1,6,4,7,4,5,6,7,13,61,1,,8,1,,2,,6,2,male,white,non-hispanic,bachelors,8,61,10.2,3,5,5,5,5,5,6,6,5,5.25,5,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_DtNWmFJv1LWgtAB,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,6,6,1,6,1,6,4,7,4,4,6,7,13,65,2,,2,1,,2,,6,2,female,white,non-hispanic,bachelors,2,65,16.55,3,5,5,6,6,6,6,6,6,5.75,5.5,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_DdEuDvNcn1lUnUR,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,6,1,6,5,1,6,1,6,4,7,4,5,6,7,13,67,1,,2,1,,2,,7,4,male,white,non-hispanic,masters,2,67,12.38333333,3,5,5,5,6,6,5,6,6,5.5,5.25,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_Q6Zd6yvrlkDBHJT,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,2,3,3,1,5,5,2,5,1,6,4,7,4,5,6,4,12,59,2,,0,1,,2,,5,4,female,white,non-hispanic,associates,0,59,11.18333333,3,2,2,3,3,5,5,5,5,3.75,2.5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_s7IJ79yC1g8ZMfn,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,6,4,3,5,1,6,4,7,4,5,6,7,13,65,2,,0,1,,2,,7,4,female,white,non-hispanic,masters,0,65,9.3,3,5,5,5,5,6,4,4,5,4.875,5,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3GBetlIKRqZcefe,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,4,4,5,5,1,4,6,1,5,1,6,4,7,4,6,5,6,13,60,2,,1,1,,2,,5,3,female,white,non-hispanic,associates,1,60,15.55,3,4,4,5,5,4,6,6,5,4.875,4.5,5.25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_10VndnaLD8FMxV0,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,1,3,3,1,1,3,1,2,2,5,3,1,5,5,2,5,1,6,4,7,4,7,4,6,13,62,2,,1,1,,2,,5,2,female,white,non-hispanic,associates,1,62,25.11666667,3,2,2,5,3,5,5,5,5,4,3,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.666666667,0.666666667,0.777777778,1,0.333333333,average (4-6),7
R_3DhbiQv7jNW8zrZ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,5,4,5,5,1,6,6,2,6,1,6,4,7,4,5,4,5,13,60,2,,3,1,,2,,5,2,female,white,non-hispanic,associates,3,60,16.13333333,3,5,4,5,5,6,6,5,6,5.25,4.75,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_2SigJgVec5Gaoot,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,7,13,63,1,,0,1,,2,,7,4,male,white,non-hispanic,masters,0,63,21.21666667,3,6,6,6,6,6,6,6,6,6,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1QuzHmSgBxbCy9q,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,6,6,1,4,6,1,5,1,5,4,7,4,4,6,4,13,59,2,,14,1,,2,,3,4,female,white,non-hispanic,highschool,14,59,24.9,3,3,5,6,6,4,6,6,5,5.125,5,5.25,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_27DlPq9QMwOXAj7,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,5,5,1,6,5,1,6,1,6,4,7,4,5,6,7,13,61,2,,4,1,,2,,8,2,female,white,non-hispanic,doctoral,4,61,13.4,3,3,4,5,5,6,5,6,6,5,4.25,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
